order_id,customer_id,order_date,ship_date,ship_mode,total_amount,status
CA-2015-131534,AB-10165,3/28/2015,04-02-2015,Standard Class,166.24,Delivered
CA-2015-119291,JO-15550,5/14/2015,5/17/2015,First Class,198.272,Delivered
CA-2017-114552,Dl-13600,09-02-2017,09-08-2017,Standard Class,15.072,Delivered
CA-2016-163755,AS-10285,11-04-2016,11-08-2016,Second Class,209.88,Delivered
CA-2015-142027,JK-15370,04-09-2015,4/14/2015,Standard Class,369.912,Delivered
CA-2014-138527,BN-11470,09-12-2014,9/17/2014,Standard Class,10.368,Delivered
CA-2014-112158,DP-13165,12-02-2014,12-04-2014,First Class,119.96,Delivered
CA-2014-113887,TH-21550,04-05-2014,04-07-2014,First Class,55.48,Delivered
CA-2017-146136,AP-10915,09-03-2017,09-07-2017,Standard Class,24.448,Delivered
US-2017-100048,RS-19765,5/19/2017,5/24/2017,Standard Class,281.34,Delivered
CA-2014-153150,Dl-13600,07-01-2014,07-06-2014,Second Class,19.92,Delivered
CA-2014-130092,SV-20365,01-11-2014,1/14/2014,First Class,9.94,Delivered
CA-2017-108910,KC-16540,9/24/2017,9/29/2017,Standard Class,103.056,Delivered
CA-2014-104472,CK-12325,06-02-2014,06-07-2014,Standard Class,59.808,Delivered
CA-2016-112942,RD-19810,2/13/2016,2/18/2016,Standard Class,146.82,Delivered
CA-2016-142335,MP-17965,12/15/2016,12/19/2016,Standard Class,1652.94,Delivered
CA-2014-117429,MR-17545,10-07-2014,10/13/2014,Standard Class,129.92,Delivered
CA-2016-114713,SC-20695,07-07-2016,07-12-2016,Standard Class,45.584,Delivered
CA-2017-144113,JF-15355,9/16/2017,9/20/2017,Standard Class,17.568,Delivered
US-2016-150861,EG-13900,12-03-2016,12-06-2016,First Class,182.72,Delivered
CA-2017-131954,DS-13030,1/21/2017,1/25/2017,Standard Class,242.94,Delivered
CA-2014-132500,GZ-14470,09-08-2014,09-12-2014,Standard Class,49.98,Delivered
CA-2014-112326,PO-19195,01-04-2014,01-08-2014,Standard Class,11.784,Delivered
US-2016-146710,SS-20875,8/27/2016,09-01-2016,Standard Class,51.52,Delivered
CA-2014-124429,MH-17785,5/27/2014,5/27/2014,Same Day,567.12,Delivered
CA-2016-150889,PB-19105,3/20/2016,3/22/2016,Second Class,11.992,Delivered
CA-2017-126074,RF-19735,10-02-2017,10-06-2017,Standard Class,58.05,Delivered
CA-2016-110499,YC-21895,04-07-2016,04-09-2016,First Class,1199.976,Delivered
CA-2015-135272,MS-17830,12-07-2015,12-12-2015,Standard Class,79.92,Delivered
CA-2016-140928,NB-18655,9/18/2016,9/22/2016,Standard Class,383.438,Delivered
CA-2014-106803,DC-13285,12/29/2014,01-02-2015,Standard Class,24.56,Delivered
CA-2017-117240,CP-12340,7/23/2017,7/28/2017,Standard Class,13.128,Delivered
CA-2017-133333,BF-11020,9/18/2017,9/22/2017,Standard Class,22.72,Delivered
CA-2015-112319,AR-10510,8/31/2015,09-05-2015,Standard Class,58.32,Delivered
CA-2017-126046,JC-16105,11-03-2017,11-07-2017,Standard Class,12.39,Delivered
CA-2015-114923,LH-17020,02-08-2015,2/13/2015,Standard Class,107.982,Delivered
CA-2014-162775,CS-12250,1/13/2014,1/15/2014,Second Class,11.36,Delivered
CA-2014-106810,AJ-10795,5/14/2014,5/20/2014,Standard Class,310.88,Delivered
CA-2016-157245,LE-16810,5/19/2016,5/24/2016,Standard Class,641.96,Delivered
CA-2017-104220,BV-11245,1/30/2017,02-05-2017,Standard Class,18.28,Delivered
CA-2014-165974,DL-12865,6/29/2014,07-06-2014,Standard Class,32.76,Delivered
CA-2015-144267,NZ-18565,8/21/2015,8/23/2015,First Class,544.008,Delivered
US-2015-157014,BM-11785,10-03-2015,10-06-2015,Second Class,32.07,Delivered
CA-2015-154921,EA-14035,5/23/2015,5/28/2015,Standard Class,186.69,Delivered
CA-2017-129567,CL-12565,3/17/2017,3/21/2017,Second Class,17.456,Delivered
CA-2015-154620,LT-17110,12-12-2015,12/16/2015,Standard Class,348.928,Delivered
CA-2015-115938,SA-20830,6/26/2015,6/30/2015,Standard Class,143.96,Delivered
CA-2016-105256,JK-15730,5/20/2016,5/20/2016,Same Day,1363.96,Delivered
CA-2014-156433,ES-14020,9/20/2014,9/26/2014,Standard Class,9.96,Delivered
CA-2017-151428,RH-19495,9/21/2017,9/26/2017,Standard Class,20.16,Delivered
CA-2015-124653,DB-13120,12/24/2015,12/26/2015,First Class,132.79,Delivered
CA-2015-101910,CD-11920,11/27/2015,12-03-2015,Standard Class,283.92,Delivered
CA-2017-105809,HW-14935,2/20/2017,2/23/2017,First Class,22.23,Delivered
CA-2016-136133,HW-14935,8/18/2016,8/23/2016,Second Class,355.32,Delivered
CA-2016-115504,MC-18130,03-12-2016,3/17/2016,Standard Class,12.96,Delivered
CA-2017-135783,GM-14440,4/22/2017,4/24/2017,First Class,18.28,Delivered
CA-2014-134313,RA-19915,11-01-2014,11-07-2014,Standard Class,43.176,Delivered
CA-2015-140921,AA-10375,02-03-2015,02-05-2015,First Class,28.4,Delivered
CA-2014-151995,ZC-21910,10/13/2014,10/15/2014,First Class,11.52,Delivered
CA-2017-143686,PJ-19015,5/14/2017,5/14/2017,Same Day,18.28,Delivered
CA-2015-106565,BW-11110,3/20/2015,3/23/2015,First Class,51.84,Delivered
CA-2016-149370,DB-13210,9/15/2016,9/19/2016,Standard Class,5.344,Delivered
CA-2014-140858,CA-12775,6/28/2014,07-02-2014,Standard Class,41.472,Delivered
CA-2017-101434,TR-21325,6/20/2017,6/27/2017,Standard Class,239.97,Delivered
US-2014-102071,PG-18820,05-09-2014,5/15/2014,Standard Class,67.8,Delivered
CA-2017-126956,GT-14710,8/21/2017,8/28/2017,Standard Class,35,Delivered
CA-2017-129462,JE-15745,6/16/2017,6/21/2017,Second Class,301.96,Delivered
CA-2016-165316,JB-15400,7/23/2016,7/27/2016,Standard Class,35.216,Delivered
US-2014-115987,LH-17020,09-08-2014,9/13/2014,Second Class,51.184,Delivered
US-2017-156083,JL-15175,11-04-2017,11-11-2017,Standard Class,9.664,Delivered
US-2016-137547,EB-13705,03-07-2016,03-12-2016,Standard Class,21.072,Delivered
CA-2015-100454,BM-11650,11/20/2015,11/25/2015,Standard Class,60.45,Delivered
CA-2016-161669,EM-14095,11-07-2016,11-09-2016,First Class,37.44,Delivered
CA-2015-114300,AF-10885,10/13/2015,10/17/2015,Standard Class,83.72,Delivered
CA-2017-107503,GA-14725,01-01-2017,01-06-2017,Standard Class,48.896,Delivered
CA-2014-107755,CK-12760,02-07-2014,02-12-2014,Standard Class,115.36,Delivered
CA-2016-152534,DP-13105,6/20/2016,6/25/2016,Second Class,5.16,Delivered
CA-2016-113747,VD-21670,5/28/2016,06-04-2016,Standard Class,185.88,Delivered
CA-2016-123274,GT-14710,2/19/2016,2/24/2016,Standard Class,44.46,Delivered
CA-2014-125612,BK-11260,08-03-2014,08-08-2014,Standard Class,39.96,Delivered
CA-2017-161984,SJ-20125,04-10-2017,4/15/2017,Standard Class,7.61,Delivered
CA-2014-133851,CM-12445,06-09-2014,6/16/2014,Standard Class,7.36,Delivered
CA-2016-134474,AJ-10795,01-05-2016,01-07-2016,Second Class,191.472,Delivered
CA-2014-149020,AJ-10780,01-10-2014,1/15/2014,Standard Class,2.89,Delivered
CA-2016-134362,LS-16945,9/29/2016,10-02-2016,First Class,15.936,Delivered
CA-2014-136742,GP-14740,04-06-2014,04-10-2014,Standard Class,44.91,Delivered
CA-2016-158099,PK-18910,09-03-2016,09-05-2016,First Class,1141.47,Delivered
CA-2015-131128,TB-21520,10/19/2015,10/20/2015,First Class,34.44,Delivered
CA-2014-148488,SM-20005,12-10-2014,12/15/2014,Standard Class,11.36,Delivered
CA-2017-114636,GA-14725,8/25/2017,8/29/2017,Standard Class,192.16,Delivered
CA-2016-116736,CC-12430,1/17/2016,1/21/2016,Standard Class,322.59,Delivered
US-2014-158638,AG-10765,9/17/2014,9/21/2014,Standard Class,5.892,Delivered
CA-2017-111689,HP-14815,11/30/2017,12-02-2017,Second Class,68.472,Delivered
CA-2015-129098,DK-13090,10-09-2015,10/13/2015,Standard Class,30.84,Delivered
US-2017-123463,GZ-14470,12/23/2017,12/23/2017,Same Day,13.48,Delivered
CA-2016-165148,PM-19135,10/22/2016,10/24/2016,First Class,31.4,Delivered
CA-2014-134061,LL-16840,4/29/2014,05-04-2014,Standard Class,17.46,Delivered
CA-2015-143602,JS-15595,4/25/2015,4/28/2015,Second Class,13.944,Delivered
CA-2017-115364,OT-18730,6/26/2017,07-02-2017,Standard Class,83.76,Delivered
CA-2017-150707,EL-13735,10/14/2017,10/19/2017,Standard Class,37.66,Delivered
CA-2014-104976,CK-12760,12-09-2014,12/16/2014,Standard Class,34.68,Delivered
CA-2017-132934,JE-15475,6/20/2017,6/26/2017,Standard Class,149.95,Delivered
CA-2017-133256,TH-21550,6/26/2017,6/27/2017,First Class,4.54,Delivered
CA-2016-105494,PC-18745,11-10-2016,11-12-2016,First Class,155.82,Delivered
CA-2016-140634,HL-15040,10-03-2016,10-06-2016,Second Class,15.648,Delivered
CA-2014-144407,MS-17365,09-09-2014,9/15/2014,Standard Class,103.6,Delivered
CA-2017-160983,GB-14530,10/29/2017,10/31/2017,Second Class,46.96,Delivered
US-2016-114622,JR-16210,04-10-2016,04-12-2016,First Class,8.904,Delivered
CA-2017-150959,TD-20995,11-11-2017,11/13/2017,First Class,10.44,Delivered
CA-2017-132353,DB-13060,9/15/2017,9/17/2017,First Class,323.976,Delivered
CA-2016-130477,LC-17140,04-08-2016,04-12-2016,Standard Class,20.04,Delivered
CA-2017-143259,PO-18865,12/30/2017,01-03-2018,Standard Class,323.136,Delivered
CA-2017-137596,BE-11335,09-02-2017,09-07-2017,Standard Class,1199.8,Delivered
CA-2015-133627,SC-20050,5/31/2015,06-07-2015,Standard Class,22.2,Delivered
CA-2017-102519,BM-11650,11/27/2017,11/29/2017,First Class,46.94,Delivered
US-2014-141215,KL-16555,6/15/2014,6/21/2014,Standard Class,99.918,Delivered
CA-2016-165218,RW-19630,03-05-2016,03-11-2016,Standard Class,149.352,Delivered
CA-2014-138296,RC-19825,12-05-2014,12-12-2014,Standard Class,24.56,Delivered
CA-2015-111164,SE-20110,04-11-2015,4/15/2015,Standard Class,85.14,Delivered
CA-2016-149797,AH-10075,9/15/2016,9/20/2016,Standard Class,841.568,Delivered
CA-2014-132962,JM-15535,9/13/2014,9/16/2014,First Class,15.552,Delivered
CA-2015-115091,JJ-15760,10-05-2015,10-09-2015,Standard Class,46.2,Delivered
CA-2017-144932,AB-10165,4/14/2017,4/17/2017,First Class,14.592,Delivered
CA-2017-114216,RK-19300,09-02-2017,09-06-2017,Standard Class,12.192,Delivered
CA-2016-140081,CG-12040,6/20/2016,6/24/2016,Standard Class,45.056,Delivered
US-2017-111745,RA-19885,11-05-2017,11-06-2017,First Class,159.99,Delivered
CA-2015-148250,RP-19270,12/13/2015,12/17/2015,Standard Class,12.96,Delivered
CA-2016-105760,KC-16255,6/19/2016,6/20/2016,First Class,17.12,Delivered
CA-2016-142958,RW-19630,12/13/2016,12/20/2016,Standard Class,6.096,Delivered
CA-2015-120880,JL-15850,5/29/2015,06-03-2015,Standard Class,32.4,Delivered
US-2015-140200,CA-12775,7/26/2015,7/28/2015,First Class,393.165,Delivered
US-2017-110576,RB-19795,11/28/2017,12-02-2017,Standard Class,516.488,Delivered
CA-2017-131156,KH-16360,04-03-2017,04-07-2017,Standard Class,25.472,Delivered
CA-2017-136539,GH-14665,12/28/2017,01-01-2018,Standard Class,27.168,Delivered
CA-2017-119305,SW-20275,11/30/2017,12-04-2017,Standard Class,173.8,Delivered
CA-2017-102414,JA-15970,5/15/2017,5/18/2017,Second Class,29.592,Delivered
CA-2015-112571,DL-12925,9/22/2015,9/22/2015,Same Day,204.6,Delivered
CA-2017-152142,LW-16990,11/14/2017,11/19/2017,Standard Class,321.568,Delivered
CA-2015-160059,TB-21190,11/27/2015,12-01-2015,Standard Class,6.24,Delivered
CA-2016-120859,CV-12805,09-01-2016,09-04-2016,First Class,21.88,Delivered
CA-2014-127488,MS-17365,9/22/2014,9/24/2014,Second Class,4.608,Delivered
CA-2017-135279,BS-11800,04-09-2017,04-11-2017,First Class,9.82,Delivered
CA-2014-115791,DL-13315,1/16/2014,1/18/2014,Second Class,127.104,Delivered
US-2017-103247,PO-19195,10-05-2017,10-08-2017,Second Class,160.93,Delivered
US-2017-100209,TD-20995,07-09-2017,7/15/2017,Standard Class,1.08,Delivered
CA-2017-159366,BW-11110,01-07-2017,01-10-2017,First Class,3059.982,Delivered
CA-2016-145499,RW-19690,5/30/2016,5/31/2016,First Class,3.282,Delivered
CA-2015-157035,KB-16600,12-09-2015,12-12-2015,First Class,34.02,Delivered
CA-2016-144939,EB-13870,10-03-2016,10-08-2016,Standard Class,599.292,Delivered
CA-2014-163419,TZ-21580,11-11-2014,11/14/2014,Second Class,3.392,Delivered
CA-2017-100314,AS-10630,9/29/2017,10-05-2017,Standard Class,7.968,Delivered
CA-2015-146829,TS-21340,03-10-2015,03-10-2015,Same Day,1.112,Delivered
CA-2017-167899,JG-15805,5/21/2017,5/26/2017,Standard Class,520.05,Delivered
CA-2015-153549,SL-20155,3/29/2015,3/31/2015,Second Class,1166.92,Delivered
CA-2016-110023,TS-21610,09-09-2016,09-11-2016,First Class,14.624,Delivered
CA-2016-105585,RF-19735,8/26/2016,8/27/2016,First Class,10.23,Delivered
CA-2014-117639,MW-18235,5/21/2014,5/25/2014,Standard Class,2715.93,Delivered
CA-2015-162537,RD-19585,10/28/2015,11-03-2015,Standard Class,10.67,Delivered
CA-2016-155488,FM-14290,11/13/2016,11/17/2016,Standard Class,44.02,Delivered
CA-2015-124891,RH-19495,7/31/2015,7/31/2015,Same Day,2309.65,Delivered
CA-2015-126445,RA-19945,8/27/2015,8/31/2015,Standard Class,484.65,Delivered
CA-2015-111199,JK-15730,11/13/2015,11/17/2015,Standard Class,115.296,Delivered
CA-2015-105312,MT-17815,11-06-2015,11-09-2015,First Class,7.08,Delivered
US-2017-106705,PO-18850,12/26/2017,01-01-2018,Standard Class,44.75,Delivered
CA-2017-135034,AT-10735,08-01-2017,08-03-2017,First Class,95.984,Delivered
CA-2014-158540,VG-21790,11/24/2014,11/26/2014,First Class,151.72,Delivered
CA-2017-118437,PF-19165,6/17/2017,6/21/2017,Second Class,155.25,Delivered
US-2015-126214,JS-15880,12/21/2015,12/24/2015,Second Class,1618.37,Delivered
CA-2015-133025,MO-17800,9/17/2015,9/19/2015,Second Class,32.4,Delivered
CA-2015-108665,KM-16225,07-06-2015,07-10-2015,Standard Class,13.96,Delivered
CA-2015-124450,GT-14710,4/27/2015,05-03-2015,Standard Class,22.74,Delivered
CA-2015-167269,PB-19150,6/16/2015,6/20/2015,Standard Class,6.208,Delivered
CA-2017-106964,HR-14770,12/17/2017,12/20/2017,First Class,11.808,Delivered
CA-2016-126529,DE-13255,01-11-2016,1/13/2016,Second Class,15.552,Delivered
CA-2014-163552,LA-16780,07-11-2014,7/15/2014,Standard Class,177.2,Delivered
CA-2016-109820,AG-10390,11/20/2016,11/22/2016,First Class,15.696,Delivered
CA-2016-113061,EL-13735,4/22/2016,4/26/2016,Standard Class,86.62,Delivered
CA-2015-127418,JJ-15445,6/13/2015,6/14/2015,First Class,36.624,Delivered
CA-2017-121818,JH-15430,11/20/2017,11/21/2017,First Class,23.968,Delivered
CA-2016-127670,RD-19660,3/20/2016,3/24/2016,Standard Class,697.16,Delivered
CA-2016-102981,MO-17500,09-06-2016,09-09-2016,Second Class,31.86,Delivered
CA-2017-115651,NS-18640,07-09-2017,07-12-2017,First Class,8.84,Delivered
CA-2017-152702,SN-20710,10-12-2017,10/16/2017,Standard Class,254.604,Delivered
CA-2016-169103,ZC-21910,03-08-2016,3/13/2016,Standard Class,1363.96,Delivered
CA-2014-139192,LC-16885,5/27/2014,06-01-2014,Second Class,1113.504,Delivered
US-2015-153500,DG-13300,07-03-2015,07-05-2015,First Class,168.464,Delivered
CA-2015-110667,NF-18595,04-04-2015,04-08-2015,Standard Class,11.16,Delivered
CA-2017-167150,BP-11185,12-10-2017,12/17/2017,Standard Class,19.936,Delivered
CA-2016-105284,MG-17650,11/24/2016,12-01-2016,Standard Class,4.416,Delivered
US-2015-125374,JD-16060,3/23/2015,3/29/2015,Standard Class,107.772,Delivered
CA-2015-161263,TS-21160,4/16/2015,4/21/2015,Standard Class,45.216,Delivered
CA-2016-157686,BD-11620,10-01-2016,10-02-2016,First Class,194.848,Delivered
US-2017-139955,CM-12160,9/28/2017,9/30/2017,Second Class,1.744,Delivered
US-2015-150161,RB-19795,7/25/2015,7/29/2015,Standard Class,25.176,Delivered
CA-2015-144652,SN-20560,11/20/2015,11/26/2015,Standard Class,19.46,Delivered
CA-2016-152814,EH-14005,4/28/2016,05-02-2016,Standard Class,29.472,Delivered
CA-2017-106943,FO-14305,11/14/2017,11/19/2017,Standard Class,8.64,Delivered
CA-2016-134348,MS-17710,11-12-2016,11/19/2016,Standard Class,6.27,Delivered
CA-2016-161781,CC-12100,9/29/2016,9/30/2016,First Class,40.88,Delivered
CA-2017-132521,DW-13540,9/23/2017,9/25/2017,Second Class,119.96,Delivered
CA-2015-110016,BT-11395,11/29/2015,12-04-2015,Standard Class,19.92,Delivered
US-2016-143819,KD-16270,03-01-2016,03-05-2016,Standard Class,836.592,Delivered
CA-2016-167584,LC-16870,08-12-2016,08-12-2016,Same Day,6.48,Delivered
CA-2016-166163,CY-12745,8/15/2016,8/20/2016,Second Class,71.976,Delivered
CA-2017-158407,LW-16990,06-04-2017,06-10-2017,Standard Class,31.984,Delivered
CA-2015-143490,NP-18325,12-06-2015,12/13/2015,Standard Class,120.15,Delivered
CA-2015-165085,BT-11485,12/27/2015,12/31/2015,Standard Class,28.9,Delivered
CA-2017-160423,PS-19045,1/21/2017,1/26/2017,Standard Class,348.208,Delivered
CA-2014-159338,NS-18640,6/25/2014,6/28/2014,First Class,447.84,Delivered
CA-2016-107216,PV-18985,6/14/2016,6/17/2016,First Class,7.04,Delivered
US-2017-145863,RP-19390,4/21/2017,4/27/2017,Standard Class,2.694,Delivered
CA-2016-112340,NM-18520,10/21/2016,10/27/2016,Standard Class,22.92,Delivered
US-2016-110156,EH-13945,11/19/2016,11/24/2016,Standard Class,100.704,Delivered
CA-2017-140585,RA-19915,12/18/2017,12/23/2017,Second Class,46.672,Delivered
CA-2016-144855,DL-13495,7/22/2016,7/24/2016,Second Class,6.3,Delivered
CA-2015-142755,CS-12355,09-04-2015,09-08-2015,Standard Class,279.9,Delivered
US-2014-147627,HL-15040,1/20/2014,1/26/2014,Standard Class,699.93,Delivered
CA-2015-105970,PA-19060,03-02-2015,03-07-2015,Standard Class,10.16,Delivered
CA-2016-112102,BD-11605,04-12-2016,4/16/2016,Standard Class,343.92,Delivered
US-2016-114776,GG-14650,12-06-2016,12-07-2016,First Class,19.44,Delivered
US-2016-134908,JS-15940,06-05-2016,06-09-2016,Standard Class,124.608,Delivered
US-2016-148803,LR-16915,12-11-2016,12-11-2016,Same Day,85.224,Delivered
CA-2016-152170,FH-14275,11-12-2016,11/15/2016,Second Class,287.52,Delivered
CA-2014-146969,AP-10915,9/29/2014,10-03-2014,Standard Class,204.6,Delivered
CA-2015-112452,NC-18340,04-04-2015,04-04-2015,Same Day,644.076,Delivered
CA-2015-113971,CB-12535,05-08-2015,5/14/2015,Standard Class,8.352,Delivered
CA-2017-160395,KL-16555,12/31/2016,01-06-2017,Standard Class,3.64,Delivered
CA-2014-136567,PS-19045,12/20/2014,12/21/2014,First Class,122.48,Delivered
CA-2016-149314,GB-14530,07-02-2016,07-07-2016,Second Class,195.184,Delivered
CA-2017-147039,AA-10315,6/29/2017,07-04-2017,Standard Class,362.94,Delivered
CA-2014-126522,LT-16765,09-01-2014,09-05-2014,Second Class,53.94,Delivered
CA-2014-127964,AP-10720,03-03-2014,03-08-2014,Standard Class,9.99,Delivered
CA-2014-117709,PM-18940,05-04-2014,05-08-2014,Standard Class,46.8,Delivered
CA-2015-125416,KC-16540,11-02-2015,11-02-2015,Same Day,447.93,Delivered
CA-2017-145226,DL-13315,12-08-2017,12-10-2017,Second Class,109.48,Delivered
US-2014-100279,SW-20275,03-10-2014,3/14/2014,Standard Class,22.38,Delivered
CA-2014-158064,AA-10375,4/21/2014,4/25/2014,Standard Class,16.52,Delivered
US-2015-104430,LT-17110,10/22/2015,10/26/2015,Standard Class,5.176,Delivered
CA-2015-132080,DP-13105,8/22/2015,8/25/2015,First Class,50.112,Delivered
CA-2016-161207,AB-10060,8/29/2016,09-03-2016,Standard Class,27.93,Delivered
CA-2014-120243,AT-10435,12/27/2014,12/30/2014,Second Class,11.56,Delivered
CA-2016-113621,JE-15745,12-01-2016,12-05-2016,Standard Class,172.5,Delivered
CA-2016-168081,CA-12055,4/24/2016,4/27/2016,Second Class,258.696,Delivered
CA-2014-128146,DB-13060,6/21/2014,6/25/2014,Standard Class,1322.93,Delivered
CA-2017-138779,RB-19570,1/14/2017,1/15/2017,First Class,21.744,Delivered
CA-2014-127131,HR-14830,11/24/2014,11/30/2014,Standard Class,12.096,Delivered
CA-2017-117212,BT-11530,2/26/2017,2/28/2017,Second Class,81.92,Delivered
US-2015-130519,NG-18355,9/15/2015,9/15/2015,Same Day,15.552,Delivered
CA-2016-130946,ZC-21910,04-08-2016,04-12-2016,Standard Class,431.928,Delivered
CA-2016-114727,LS-16945,7/18/2016,7/24/2016,Standard Class,544.008,Delivered
CA-2017-133235,LH-16750,08-01-2017,08-04-2017,First Class,271.96,Delivered
CA-2016-137050,SW-20755,7/14/2016,7/18/2016,Second Class,11.21,Delivered
US-2017-118087,SP-20620,09-09-2017,9/13/2017,Standard Class,141.372,Delivered
CA-2014-110184,BF-11170,07-12-2014,7/16/2014,Standard Class,249.75,Delivered
CA-2016-126004,BM-11140,12-04-2016,12-05-2016,First Class,113.79,Delivered
CA-2017-100013,ZC-21910,11-06-2017,11-11-2017,Standard Class,15.28,Delivered
CA-2015-132570,KT-16480,10/31/2015,11-02-2015,Second Class,2.78,Delivered
CA-2016-153682,BG-11695,5/30/2016,06-01-2016,First Class,839.988,Delivered
CA-2016-144344,PG-18820,10/28/2016,10/28/2016,Same Day,47.952,Delivered
CA-2014-127012,GM-14680,08-11-2014,8/15/2014,Standard Class,12.35,Delivered
CA-2016-128727,MO-17800,8/29/2016,09-04-2016,Standard Class,22,Delivered
US-2016-162859,PG-18820,2/15/2016,2/22/2016,Standard Class,398.352,Delivered
CA-2017-133641,EJ-14155,5/14/2017,5/21/2017,Standard Class,48.69,Delivered
CA-2014-168494,NP-18700,12-12-2014,12/14/2014,Second Class,764.688,Delivered
CA-2017-115602,DJ-13630,12/18/2017,12/24/2017,Standard Class,38.82,Delivered
CA-2015-154956,IM-15070,07-04-2015,07-09-2015,Standard Class,1099.96,Delivered
CA-2017-144638,MH-18115,03-10-2017,3/14/2017,Standard Class,5.248,Delivered
US-2016-168620,RB-19795,12/24/2016,12/28/2016,Second Class,27.882,Delivered
CA-2017-117079,JR-15700,10/23/2017,10/27/2017,Standard Class,863.88,Delivered
US-2016-144393,SM-20950,10/28/2016,11-04-2016,Standard Class,17.616,Delivered
CA-2017-105053,CS-12355,07-07-2017,07-09-2017,Second Class,17.472,Delivered
CA-2016-155992,CC-12220,10-01-2016,10-02-2016,First Class,69.9,Delivered
CA-2017-110380,PF-19225,09-02-2017,09-07-2017,Standard Class,6.57,Delivered
